2, 0
3, 0
3, 36
3, 45
1, 5
3, 453
3, 70
2, 233
2, 152
2, 132
3, 101
3, 224
2, 12
2, 0
3, 102
3, 16
3, 43
2, 28
2, 21
3, 69
3, 22
3, 165
3, 343
2, 16
1, 4
1, 3
3, 133
2, 9
1, 0
3, 380
3, 281
3, 118
3, 355
2, 22
2, 343
2, 25
3, 39
3, 135
2, 0
1, 0
2, 9
3, 10
2, 91
1, 41
2, 22
3, 373
2, 47
3, 56
2, 31
2, 37
2, 6
3, 39
1, 18
1, 56
3, 83
3, 105
2, 101
1, 6
1, 0
2, 67
1, 0
1, 73
2, 15
2, 104
2, 88
2, 141
1, 86
2, 3
2, 49
2, 44
1, 113
2, 111
1, 100
1, 25
1, 21
2, 114
2, 9
2, 1
1, 56
1, 27
1, 12
1, 0
2, 199
2, 34
2, 281
2, 19
2, 4
1, 0
1, 35
1, 39
2, 75
1, 53
1, 50
1, 137
1, 72
1, 70
1, 132
2, 82
2, 48
1, 19
2, 31
2, 63
2, 96
2, 62
1, 0
2, 131
2, 56
2, 92
2, 7
1, 7
2, 66
1, 7
2, 36
1, 5
2, 23
2, 24
1, 7
1, 7
2, 8
2, 61
1, 49
1, 2
1, 39
2, 32
1, 58
2, 8
1, 7
2, 8
2, 0
2, 38
1, 16
2, 12
2, 135
1, 22
2, 3
3, 14
2, 111
3, 99
3, 115
3, 131
1, 38
2, 97
2, 31
1, 0
3, 85
1, 0
2, 115
1, 33
3, 51
1, 22
2, 13
1, 22
2, 79
1, 10
2, 82
1, 0
1, 0
3, 0
1, 13
3, 128
1, 68
1, 91
2, 47
1, 10
1, 0
2, 0
1, 58
3, 91
2, 5
2, 12
3, 423
2, 87
1, 10
1, 45
2, 124
2, 46
3, 0
3, 0
2, 32
2, 51
2, 53
2, 33
3, 461
1, 0
3, 0
2, 125
2, 0
1, 2
3, 703
2, 4
3, 92
2, 2
2, 42
2, 0
3, 0
2, 0
3, 0
1, 491
1, 31
2, 12
2, 53
1, 62
1, 46
2, 0
3, 4
2, 16
2, 12
2, 19
2, 78
2, 0
1, 16
3, 68
3, 0
1, 3
1, 0
1, 62
2, 0
2, 130
2, 79
2, 71
3, 81
2, 81
3, 0
1, 97
2, 20
2, 28
1, 0
1, 0
2, 94
1, 10
1, 181
3, 38
2, 2
1, 23
2, 37
1, 0
1, 90
1, 0
2, 112
2, 103
2, 98
3, 52
2, 7
2, 62
1, 2
2, 100
2, 0
2, 66
3, 63
2, 69
3, 63
2, 70
3, 88
2, 0
3, 17
2, 0
3, 19
2, 0
1, 0
3, 902
3, 955
1, 29
2, 0
2, 182
3, 39
3, 176
3, 0
3, 467
3, 394
3, 424
3, 0
1, 76
3, 158
3, 0
1, 14
1, 7
1, 88
1, 119
1, 1
1, 1
3, 0
3, 44
1, 0
1, 0
3, 279
3, 0
3, 553
3, 10
3, 1086
3, 18
