org.apache.tools.ant.types.XMLCatalog.CatalogResolver,1
org.apache.tools.ant.types.XMLCatalog.ExternalResolver,0
org.apache.tools.ant.types.XMLCatalog.InternalResolver,1
org.apache.tools.ant.types.ZipFileSet,9
org.apache.tools.ant.types.ZipScanner,Class contains less than 2 methods
org.apache.tools.ant.types.mappers.CutDirsMapper,4
org.apache.tools.ant.types.mappers.FilterMapper,3
org.apache.tools.ant.types.optional.AbstractScriptComponent,0
org.apache.tools.ant.types.optional.ScriptCondition,1
org.apache.tools.ant.types.optional.ScriptFilter,0
org.apache.tools.ant.types.optional.ScriptMapper,4
org.apache.tools.ant.types.optional.ScriptSelector,20
org.apache.tools.ant.types.optional.depend.ClassfileSet,3
org.apache.tools.ant.types.optional.depend.ClassfileSet.ClassRoot,0
org.apache.tools.ant.types.optional.depend.DependScanner,95
org.apache.tools.ant.types.optional.image.Arc,5
org.apache.tools.ant.types.optional.image.BasicShape,3
org.apache.tools.ant.types.optional.image.ColorMapper,Class contains less than 2 methods
org.apache.tools.ant.types.optional.image.Draw,17
org.apache.tools.ant.types.optional.image.DrawOperation,Class contains less than 2 methods
org.apache.tools.ant.types.optional.image.Ellipse,0
org.apache.tools.ant.types.optional.image.ImageOperation,0
org.apache.tools.ant.types.optional.image.Rectangle,2
org.apache.tools.ant.types.optional.image.Rotate,4
org.apache.tools.ant.types.optional.image.Scale,16
org.apache.tools.ant.types.optional.image.Scale.ProportionsAttribute,Class contains less than 2 methods
org.apache.tools.ant.types.optional.image.Text,13
org.apache.tools.ant.types.optional.image.TransformOperation,1
org.apache.tools.ant.types.resolver.ApacheCatalog,0
org.apache.tools.ant.types.resolver.ApacheCatalogResolver,0
org.apache.tools.ant.types.resources.AbstractClasspathResource,44
org.apache.tools.ant.types.resources.AbstractClasspathResource.ClassLoaderWithFlag,0
org.apache.tools.ant.types.resources.AbstractResourceCollectionWrapper,52
org.apache.tools.ant.types.resources.Appendable,Class contains less than 2 methods
org.apache.tools.ant.types.resources.ArchiveResource,112
org.apache.tools.ant.types.resources.Archives,17
org.apache.tools.ant.types.resources.BCFileSet,1
org.apache.tools.ant.types.resources.BZip2Resource,1
org.apache.tools.ant.types.resources.BaseResourceCollectionContainer,45
org.apache.tools.ant.types.resources.BaseResourceCollectionWrapper,6
org.apache.tools.ant.types.resources.CompressedResource,1
org.apache.tools.ant.types.resources.ContentTransformingResource,21
org.apache.tools.ant.types.resources.Difference,Class contains less than 2 methods
org.apache.tools.ant.types.resources.FailFast,7
org.apache.tools.ant.types.resources.FileProvider,Class contains less than 2 methods
org.apache.tools.ant.types.resources.FileResource,199
org.apache.tools.ant.types.resources.FileResourceIterator,4
org.apache.tools.ant.types.resources.Files,47
org.apache.tools.ant.types.resources.First,Class contains less than 2 methods
org.apache.tools.ant.types.resources.GZipResource,3
org.apache.tools.ant.types.resources.ImmutableResourceException,Class contains less than 2 methods
org.apache.tools.ant.types.resources.Intersect,1
org.apache.tools.ant.types.resources.JavaConstantResource,Class contains less than 2 methods
org.apache.tools.ant.types.resources.JavaResource,3
org.apache.tools.ant.types.resources.Last,Class contains less than 2 methods
org.apache.tools.ant.types.resources.LazyResourceCollectionWrapper,3
org.apache.tools.ant.types.resources.LazyResourceCollectionWrapper.CachedIterator,1
org.apache.tools.ant.types.resources.LazyResourceCollectionWrapper.FilteringIterator,1
org.apache.tools.ant.types.resources.LogOutputResource,0
org.apache.tools.ant.types.resources.MappedResource,13
org.apache.tools.ant.types.resources.MappedResourceCollection,55
org.apache.tools.ant.types.resources.PropertyResource,55
org.apache.tools.ant.types.resources.ResourceDecorator,178
org.apache.tools.ant.types.resources.ResourceList,29
org.apache.tools.ant.types.resources.Resources,33
org.apache.tools.ant.types.resources.Resources.MyCollection,3
org.apache.tools.ant.types.resources.Resources.MyCollection.MyIterator,1
org.apache.tools.ant.types.resources.Restrict,0
org.apache.tools.ant.types.resources.SizeLimitCollection,4
org.apache.tools.ant.types.resources.Sort,0
org.apache.tools.ant.types.resources.StringResource,108
org.apache.tools.ant.types.resources.StringResource.StringResourceFilterOutputStream,Class contains less than 2 methods
org.apache.tools.ant.types.resources.TarResource,20
org.apache.tools.ant.types.resources.Tokens,0
org.apache.tools.ant.types.resources.Touchable,Class contains less than 2 methods
org.apache.tools.ant.types.resources.URLProvider,Class contains less than 2 methods
org.apache.tools.ant.types.resources.URLResource,160
org.apache.tools.ant.types.resources.Union,21
org.apache.tools.ant.types.resources.ZipResource,56
org.apache.tools.ant.types.resources.comparators.Content,0
org.apache.tools.ant.types.resources.comparators.Date,Class contains less than 2 methods
org.apache.tools.ant.types.resources.comparators.DelegatedResourceComparator,0
org.apache.tools.ant.types.resources.comparators.Exists,Class contains less than 2 methods
org.apache.tools.ant.types.resources.comparators.FileSystem,Class contains less than 2 methods
org.apache.tools.ant.types.resources.comparators.Name,Class contains less than 2 methods
org.apache.tools.ant.types.resources.comparators.ResourceComparator,6
org.apache.tools.ant.types.resources.comparators.Reverse,0
org.apache.tools.ant.types.resources.comparators.Size,Class contains less than 2 methods
org.apache.tools.ant.types.resources.comparators.Type,Class contains less than 2 methods
org.apache.tools.ant.types.resources.selectors.And,Class contains less than 2 methods
org.apache.tools.ant.types.resources.selectors.Compare,7
org.apache.tools.ant.types.resources.selectors.Date,21
org.apache.tools.ant.types.resources.selectors.Exists,Class contains less than 2 methods
org.apache.tools.ant.types.resources.selectors.InstanceOf,8
org.apache.tools.ant.types.resources.selectors.Majority,0
org.apache.tools.ant.types.resources.selectors.Name,40
org.apache.tools.ant.types.resources.selectors.None,Class contains less than 2 methods
org.apache.tools.ant.types.resources.selectors.Not,0
org.apache.tools.ant.types.resources.selectors.Or,Class contains less than 2 methods
org.apache.tools.ant.types.resources.selectors.ResourceSelector,Class contains less than 2 methods
org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,0
org.apache.tools.ant.types.resources.selectors.Size,0
org.apache.tools.ant.types.resources.selectors.Type,0
org.apache.tools.ant.types.resources.selectors.Type.FileDir,Class contains less than 2 methods
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,393
org.apache.tools.ant.types.selectors.AndSelector,1
org.apache.tools.ant.types.selectors.BaseExtendSelector,1
org.apache.tools.ant.types.selectors.BaseSelector,4
org.apache.tools.ant.types.selectors.BaseSelectorContainer,405
org.apache.tools.ant.types.selectors.ContainsRegexpSelector,18
org.apache.tools.ant.types.selectors.ContainsSelector,14
org.apache.tools.ant.types.selectors.DateSelector,24
org.apache.tools.ant.types.selectors.DateSelector.TimeComparisons,Class contains less than 2 methods
org.apache.tools.ant.types.selectors.DependSelector,1
org.apache.tools.ant.types.selectors.DepthSelector,0
org.apache.tools.ant.types.selectors.DifferentSelector,0
org.apache.tools.ant.types.selectors.ExtendFileSelector,Class contains less than 2 methods
org.apache.tools.ant.types.selectors.ExtendSelector,10
org.apache.tools.ant.types.selectors.FileSelector,Class contains less than 2 methods
org.apache.tools.ant.types.selectors.FilenameSelector,2
org.apache.tools.ant.types.selectors.MajoritySelector,1
org.apache.tools.ant.types.selectors.MappingSelector,5
org.apache.tools.ant.types.selectors.NoneSelector,1
org.apache.tools.ant.types.selectors.NotSelector,1
org.apache.tools.ant.types.selectors.OrSelector,1
org.apache.tools.ant.types.selectors.PresentSelector,0
org.apache.tools.ant.types.selectors.PresentSelector.FilePresence,Class contains less than 2 methods
org.apache.tools.ant.types.selectors.ReadableSelector,1
org.apache.tools.ant.types.selectors.SelectSelector,81
org.apache.tools.ant.types.selectors.SelectorContainer,276
org.apache.tools.ant.types.selectors.SelectorScanner,3
org.apache.tools.ant.types.selectors.SelectorUtils,186
org.apache.tools.ant.types.selectors.SignedSelector,0
org.apache.tools.ant.types.selectors.SizeSelector,0
org.apache.tools.ant.types.selectors.SizeSelector.ByteUnits,Class contains less than 2 methods
org.apache.tools.ant.types.selectors.SizeSelector.SizeComparisons,Class contains less than 2 methods
org.apache.tools.ant.types.selectors.TokenizedPath,0
org.apache.tools.ant.types.selectors.TokenizedPattern,0
org.apache.tools.ant.types.selectors.TypeSelector,0
org.apache.tools.ant.types.selectors.TypeSelector.FileType,Class contains less than 2 methods
org.apache.tools.ant.types.selectors.WritableSelector,1
org.apache.tools.ant.types.selectors.modifiedselector.Algorithm,1
org.apache.tools.ant.types.selectors.modifiedselector.Cache,21
org.apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm,0
org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm,0
org.apache.tools.ant.types.selectors.modifiedselector.EqualComparator,1
org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm,3
org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector,641
org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.AlgorithmName,Class contains less than 2 methods
org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.CacheName,Class contains less than 2 methods
org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.ComparatorName,Class contains less than 2 methods
org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache,0
org.apache.tools.ant.types.spi.Provider,0
org.apache.tools.ant.types.spi.Service,0
org.apache.tools.ant.util.Base64Converter,1
org.apache.tools.ant.util.ChainedMapper,Class contains less than 2 methods
org.apache.tools.ant.util.ClasspathUtils,45
org.apache.tools.ant.util.ClasspathUtils.Delegate,36
org.apache.tools.ant.util.CollectionUtils,36
org.apache.tools.ant.util.CollectionUtils.CompoundEnumeration,1
org.apache.tools.ant.util.CollectionUtils.EmptyEnumeration,1
org.apache.tools.ant.util.CompositeMapper,Class contains less than 2 methods
org.apache.tools.ant.util.ConcatFileInputStream,10
org.apache.tools.ant.util.ConcatResourceInputStream,16
org.apache.tools.ant.util.ContainerMapper,15
org.apache.tools.ant.util.DOMElementWriter,106
org.apache.tools.ant.util.DOMElementWriter.XmlNamespacePolicy,Class contains less than 2 methods
org.apache.tools.ant.util.DOMUtils,15
org.apache.tools.ant.util.DateUtils,41
org.apache.tools.ant.util.DeweyDecimal,13
org.apache.tools.ant.util.FileNameMapper,3
org.apache.tools.ant.util.FileTokenizer,1
org.apache.tools.ant.util.FileUtils,2131
org.apache.tools.ant.util.FirstMatchMapper,Class contains less than 2 methods
org.apache.tools.ant.util.FlatFileNameMapper,3
org.apache.tools.ant.util.GlobPatternMapper,12
org.apache.tools.ant.util.IdentityMapper,3
org.apache.tools.ant.util.IdentityStack,21
org.apache.tools.ant.util.JAXPUtils,55
org.apache.tools.ant.util.JavaEnvUtils,114
org.apache.tools.ant.util.KeepAliveInputStream,1
org.apache.tools.ant.util.KeepAliveOutputStream,6
org.apache.tools.ant.util.LayoutPreservingProperties,165
org.apache.tools.ant.util.LayoutPreservingProperties.Blank,Class contains less than 2 methods
org.apache.tools.ant.util.LayoutPreservingProperties.Comment,Class contains less than 2 methods
org.apache.tools.ant.util.LayoutPreservingProperties.LogicalLine,0
org.apache.tools.ant.util.LayoutPreservingProperties.Pair,33
org.apache.tools.ant.util.LazyFileOutputStream,3
org.apache.tools.ant.util.LazyHashtable,28
org.apache.tools.ant.util.LeadPipeInputStream,8
org.apache.tools.ant.util.LineOrientedOutputStream,9
org.apache.tools.ant.util.LineOrientedOutputStreamRedirector,0
org.apache.tools.ant.util.LineTokenizer,0
org.apache.tools.ant.util.LinkedHashtable,153
org.apache.tools.ant.util.LoaderUtils,28
org.apache.tools.ant.util.MergingMapper,1
org.apache.tools.ant.util.OutputStreamFunneler,8
org.apache.tools.ant.util.OutputStreamFunneler.Funnel,10
org.apache.tools.ant.util.PackageNameMapper,Class contains less than 2 methods
org.apache.tools.ant.util.PropertyOutputStream,Class contains less than 2 methods
org.apache.tools.ant.util.ProxySetup,0
org.apache.tools.ant.util.ReaderInputStream,0
org.apache.tools.ant.util.ReflectUtil,36
org.apache.tools.ant.util.ReflectWrapper,0
org.apache.tools.ant.util.RegexpPatternMapper,0
org.apache.tools.ant.util.ResourceUtils,208
org.apache.tools.ant.util.ResourceUtils.ReadOnlyTargetFileException,Class contains less than 2 methods
org.apache.tools.ant.util.ResourceUtils.ResourceSelectorProvider,Class contains less than 2 methods
org.apache.tools.ant.util.RetryHandler,Class contains less than 2 methods
org.apache.tools.ant.util.Retryable,Class contains less than 2 methods
org.apache.tools.ant.util.ScriptFixBSFPath,3
org.apache.tools.ant.util.ScriptRunner,Class contains less than 2 methods
org.apache.tools.ant.util.ScriptRunnerBase,315
org.apache.tools.ant.util.ScriptRunnerCreator,0
org.apache.tools.ant.util.ScriptRunnerHelper,88
org.apache.tools.ant.util.SourceFileScanner,6
org.apache.tools.ant.util.SplitClassLoader,1
org.apache.tools.ant.util.StringTokenizer,9
org.apache.tools.ant.util.StringUtils,36
org.apache.tools.ant.util.SymbolicLinkUtils,28
org.apache.tools.ant.util.TaskLogger,0
org.apache.tools.ant.util.TeeOutputStream,0
org.apache.tools.ant.util.TimeoutObserver,Class contains less than 2 methods
org.apache.tools.ant.util.Tokenizer,1
org.apache.tools.ant.util.UUEncoder,8
org.apache.tools.ant.util.UnPackageNameMapper,Class contains less than 2 methods
org.apache.tools.ant.util.UnicodeUtil,Class contains less than 2 methods
org.apache.tools.ant.util.VectorSet,231
org.apache.tools.ant.util.Watchdog,3
org.apache.tools.ant.util.WeakishReference,1
org.apache.tools.ant.util.WeakishReference.HardReference,Class contains less than 2 methods
org.apache.tools.ant.util.WorkerAnt,20
org.apache.tools.ant.util.XMLFragment,0
org.apache.tools.ant.util.XMLFragment.Child,0
org.apache.tools.ant.util.XmlConstants,Class contains less than 2 methods
org.apache.tools.ant.util.depend.AbstractAnalyzer,87
org.apache.tools.ant.util.depend.DependencyAnalyzer,45
org.apache.tools.ant.util.depend.bcel.AncestorAnalyzer,1
org.apache.tools.ant.util.depend.bcel.DependencyVisitor,43
org.apache.tools.ant.util.depend.bcel.FullAnalyzer,1
org.apache.tools.ant.util.facade.FacadeTaskHelper,10
org.apache.tools.ant.util.facade.ImplementationSpecificArgument,0
org.apache.tools.ant.util.java15.ProxyDiagnostics,Class contains less than 2 methods
org.apache.tools.ant.util.optional.JavaxScriptRunner,13
org.apache.tools.ant.util.optional.NoExitSecurityManager,1
org.apache.tools.ant.util.optional.ScriptRunner,15
org.apache.tools.ant.util.optional.WeakishReference12,Class contains less than 2 methods
org.apache.tools.ant.util.regexp.JakartaOroMatcher,20
org.apache.tools.ant.util.regexp.JakartaOroRegexp,1
org.apache.tools.ant.util.regexp.JakartaRegexpMatcher,30
org.apache.tools.ant.util.regexp.JakartaRegexpRegexp,1
org.apache.tools.ant.util.regexp.Jdk14RegexpMatcher,22
org.apache.tools.ant.util.regexp.Jdk14RegexpRegexp,1
org.apache.tools.ant.util.regexp.Regexp,Class contains less than 2 methods
org.apache.tools.ant.util.regexp.RegexpFactory,3
org.apache.tools.ant.util.regexp.RegexpMatcher,15
org.apache.tools.ant.util.regexp.RegexpMatcherFactory,10
org.apache.tools.ant.util.regexp.RegexpUtil,10
org.apache.tools.bzip2.BZip2Constants,Class contains less than 2 methods
org.apache.tools.bzip2.BlockSort,104
org.apache.tools.bzip2.CBZip2InputStream,77
org.apache.tools.bzip2.CBZip2InputStream.Data,Class contains less than 2 methods
org.apache.tools.bzip2.CBZip2OutputStream,198
org.apache.tools.bzip2.CBZip2OutputStream.Data,Class contains less than 2 methods
org.apache.tools.bzip2.CRC,0
org.apache.tools.mail.ErrorInQuitException,Class contains less than 2 methods
org.apache.tools.mail.MailMessage,340
org.apache.tools.mail.MailPrintStream,6
org.apache.tools.mail.SmtpResponseReader,2
org.apache.tools.tar.TarArchiveSparseEntry,Class contains less than 2 methods
org.apache.tools.tar.TarBuffer,0
org.apache.tools.tar.TarConstants,Class contains less than 2 methods
org.apache.tools.tar.TarEntry,1163
org.apache.tools.tar.TarInputStream,127
org.apache.tools.tar.TarOutputStream,146
org.apache.tools.tar.TarUtils,151
org.apache.tools.zip.AbstractUnicodeExtraField,3
org.apache.tools.zip.AsiExtraField,129
org.apache.tools.zip.CentralDirectoryParsingZipExtraField,Class contains less than 2 methods
org.apache.tools.zip.ExtraFieldUtils,13
org.apache.tools.zip.ExtraFieldUtils.UnparseableExtraField,Class contains less than 2 methods
org.apache.tools.zip.FallbackZipEncoding,1
org.apache.tools.zip.GeneralPurposeBit,0
org.apache.tools.zip.JarMarker,17
org.apache.tools.zip.NioZipEncoding,0
org.apache.tools.zip.Simple8BitZipEncoding,21
org.apache.tools.zip.Simple8BitZipEncoding.Simple8BitChar,0
org.apache.tools.zip.UnicodeCommentExtraField,Class contains less than 2 methods
org.apache.tools.zip.UnicodePathExtraField,Class contains less than 2 methods
org.apache.tools.zip.UnixStat,Class contains less than 2 methods
org.apache.tools.zip.UnparseableExtraFieldData,3
org.apache.tools.zip.UnrecognizedExtraField,25
org.apache.tools.zip.UnsupportedZipFeatureException,1
org.apache.tools.zip.UnsupportedZipFeatureException.Feature,Class contains less than 2 methods
org.apache.tools.zip.Zip64ExtendedInformationExtraField,0
org.apache.tools.zip.Zip64RequiredException,Class contains less than 2 methods
org.apache.tools.zip.ZipConstants,Class contains less than 2 methods
org.apache.tools.zip.ZipEightByteInteger,34
org.apache.tools.zip.ZipEncoding,3
org.apache.tools.zip.ZipEncodingHelper,6
org.apache.tools.zip.ZipEncodingHelper.SimpleEncodingHolder,Class contains less than 2 methods
org.apache.tools.zip.ZipEntry,647
org.apache.tools.zip.ZipExtraField,15
org.apache.tools.zip.ZipFile,115
org.apache.tools.zip.ZipFile.BoundedInputStream,0
org.apache.tools.zip.ZipFile.Entry,0
org.apache.tools.zip.ZipFile.NameAndComment,Class contains less than 2 methods
org.apache.tools.zip.ZipFile.OffsetEntry,Class contains less than 2 methods
org.apache.tools.zip.ZipLong,14
org.apache.tools.zip.ZipOutputStream,641
org.apache.tools.zip.ZipOutputStream.CurrentEntry,Class contains less than 2 methods
org.apache.tools.zip.ZipOutputStream.UnicodeExtraFieldPolicy,Class contains less than 2 methods
org.apache.tools.zip.ZipShort,10
org.apache.tools.zip.ZipUtil,66
