1, 12
2, 5
1, 0
3, 19
3, 14
3, 21
2, 11
3, 12
3, 13
3, 12
1, 3
2, 1
1, 1
1, 1
1, 1
3, 88
3, 46
3, 141
1, 14
1, 7
2, 2
3, 6
3, 76
3, 13
3, 3
2, 3
2, 8
3, 14
2, 9
2, 10
2, 6
2, 2
2, 14
2, 1
3, 22
2, 4
3, 10
2, 5
2, 7
2, 15
3, 4
1, 3
1, 2
1, 6
1, 11
2, 5
3, 4
3, 2
2, 7
1, 2
1, 10
2, 1
2, 2
3, 10
1, 7
1, 13
2, 6
1, 3
1, 7
2, 2
2, 8
3, 11
3, 35
2, 12
3, 26
3, 4
2, 5
2, 6
2, 3
2, 2
2, 2
1, 6
3, 63
1, 4
3, 24
3, 8
3, 16
3, 19
1, 2
3, 34
3, 26
3, 18
3, 45
3, 26
3, 50
3, 11
2, 18
3, 29
3, 23
2, 24
2, 20
3, 50
3, 43
2, 16
1, 0
1, 0
1, 0
2, 23
2, 11
2, 11
2, 20
2, 29
2, 23
2, 22
2, 24
2, 26
2, 22
2, 8
2, 16
2, 19
2, 24
2, 4
2, 9
1, 1
2, 2
3, 35
2, 3
1, 2
2, 30
1, 7
1, 2
1, 12
1, 12
1, 4
3, 53
2, 27
2, 12
2, 4
2, 39
3, 50
2, 22
2, 30
2, 20
2, 1
2, 5
3, 38
3, 47
2, 6
3, 48
2, 1
2, 1
3, 0
3, 30
3, 12
2, 1
3, 7
3, 19
2, 5
1, 9
1, 8
3, 16
3, 15
2, 6
2, 8
3, 25
2, 12
2, 4
2, 11
3, 24
3, 24
1, 17
2, 16
1, 3
1, 11
1, 12
3, 18
3, 46
3, 1
2, 20
3, 19
3, 3
3, 50
1, 2
3, 5
3, 19
2, 11
2, 25
2, 4
3, 5
3, 35
3, 23
3, 25
3, 21
2, 0
3, 5
1, 2
1, 26
3, 22
2, 5
3, 160
1, 3
1, 6
3, 27
3, 60
3, 3
1, 0
3, 21
3, 17
3, 0
3, 25
2, 17
1, 8
1, 8
2, 1
2, 5
1, 5
3, 81
2, 8
1, 81
2, 1
3, 16
3, 10
3, 13
3, 46
2, 2
3, 31
2, 8
3, 47
1, 5
1, 4
3, 0
1, 6
1, 5
3, 16
2, 9
3, 13
3, 16
3, 12
2, 14
2, 1
3, 26
3, 21
2, 18
3, 34
3, 8
2, 3
3, 11
2, 11
1, 2
1, 0
1, 39
3, 6
1, 3
1, 3
3, 32
3, 64
2, 10
1, 9
1, 13
1, 4
1, 6
3, 0
2, 14
1, 14
1, 7
3, 17
3, 39
2, 12
2, 7
2, 4
3, 4
3, 3
3, 6
1, 1
3, 89
3, 12
2, 49
2, 22
2, 16
3, 29
3, 62
2, 2
2, 0
3, 28
3, 9
3, 6
2, 9
2, 3
3, 11
3, 4
3, 26
3, 30
2, 5
1, 2
1, 2
3, 24
2, 6
1, 1
3, 51
3, 27
3, 9
3, 42
2, 3
2, 48
2, 7
3, 9
3, 25
2, 3
1, 1
2, 6
3, 3
2, 22
1, 5
2, 6
3, 36
2, 7
3, 6
2, 8
2, 22
2, 3
3, 24
1, 5
1, 28
3, 14
3, 19
2, 6
1, 3
1, 1
2, 7
1, 1
1, 3
2, 5
2, 5
2, 4
2, 9
1, 7
2, 2
2, 6
2, 10
1, 20
2, 24
1, 14
1, 3
1, 3
2, 16
2, 4
2, 2
1, 8
1, 1
1, 7
1, 1
2, 30
2, 6
2, 55
2, 1
2, 3
1, 0
1, 2
1, 1
2, 8
1, 3
1, 9
1, 18
1, 12
1, 22
1, 19
2, 11
2, 16
1, 4
2, 5
2, 16
2, 19
2, 8
1, 1
2, 23
2, 8
2, 23
2, 3
1, 2
2, 6
1, 2
2, 5
1, 2
2, 5
2, 5
1, 2
1, 2
2, 1
2, 11
1, 13
1, 2
1, 9
2, 2
1, 17
2, 1
1, 3
2, 1
2, 1
2, 5
1, 7
2, 4
2, 30
1, 2
2, 3
3, 5
2, 30
3, 14
3, 11
3, 14
1, 3
2, 6
2, 4
1, 0
3, 13
1, 1
2, 11
1, 3
3, 10
1, 2
2, 2
1, 2
2, 11
1, 4
2, 17
1, 24
1, 3
3, 23
1, 6
3, 11
1, 14
1, 12
2, 7
1, 4
1, 2
2, 7
1, 5
3, 6
2, 2
2, 3
3, 59
2, 10
1, 3
1, 9
2, 2
2, 2
3, 17
3, 9
2, 2
2, 9
2, 13
2, 8
3, 16
1, 6
3, 10
2, 11
2, 3
1, 2
3, 70
2, 3
3, 8
2, 3
2, 7
2, 12
3, 19
2, 2
3, 4
1, 26
1, 6
2, 8
2, 6
1, 7
1, 3
2, 9
3, 3
2, 5
2, 2
2, 4
2, 7
2, 9
1, 4
3, 9
3, 63
1, 2
1, 1
1, 5
2, 0
2, 34
2, 5
2, 24
3, 6
2, 7
3, 9
1, 12
2, 6
2, 5
1, 1
1, 2
2, 5
1, 1
1, 22
3, 6
2, 2
1, 9
2, 4
1, 0
1, 19
1, 10
2, 2
2, 11
2, 3
3, 9
2, 2
2, 8
1, 2
2, 7
2, 0
2, 8
3, 2
2, 9
3, 2
2, 8
3, 2
2, 1
3, 4
2, 6
3, 6
2, 5
1, 0
3, 30
3, 37
1, 6
2, 0
2, 31
3, 4
3, 14
3, 0
3, 56
3, 43
3, 43
3, 20
1, 10
3, 19
3, 15
1, 3
1, 7
1, 3
1, 7
1, 1
1, 1
3, 0
3, 10
1, 3
1, 5
3, 55
3, 6
3, 46
3, 9
3, 69
3, 9
